Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-08-22,2017,8,22,Tuesday,34,2017-34,14.52,15.23,14.5,15.0,28100,15.0,0.04748605584269372,13.83642857142857,13.927200000000001
2017-08-23,2017,8,23,Wednesday,34,2017-34,15.43,15.52,14.27,14.94,23100,14.94,-0.004000027974446652,13.960714285714287,13.786
2017-08-24,2017,8,24,Thursday,34,2017-34,14.95,15.35,14.5,15.0,21800,15.0,0.004016092456621045,14.071428571428571,13.645999999999999
2017-08-25,2017,8,25,Friday,34,2017-34,14.64,15.78,14.0,14.82,46000,14.82,-0.012000020345052098,14.180000000000001,13.5024
2017-08-28,2017,8,28,Monday,35,2017-35,15.35,15.35,14.35,14.79,6500,14.79,-0.00202427352152168,14.286428571428571,13.534199999999998
2017-08-29,2017,8,29,Tuesday,35,2017-35,14.66,14.98,14.3,14.97,17700,14.97,0.012170406060854955,14.402857142857142,13.5624
2017-08-30,2017,8,30,Wednesday,35,2017-35,14.48,15.17,14.48,14.88,39200,14.88,-0.00601203413376783,14.508571428571429,13.595799999999999
2017-08-31,2017,8,31,Thursday,35,2017-35,15.0,15.0,14.04,14.25,32300,14.25,-0.04233871704271752,14.569285714285714,13.6074
2017-09-01,2017,9,1,Friday,35,2017-35,14.35,14.88,14.26,14.48,12400,14.48,0.016140318753426586,14.571428571428571,13.628800000000002
2017-09-05,2017,9,5,Tuesday,36,2017-36,14.44,16.0,14.27,14.4,33500,14.4,-0.005524856784194343,14.546428571428569,13.649
2017-09-06,2017,9,6,Wednesday,36,2017-36,14.46,15.16,14.35,15.04,45700,15.04,0.04444446946367875,14.637857142857143,13.679799999999998
2017-09-07,2017,9,7,Thursday,36,2017-36,14.92,15.13,14.26,14.85,69100,14.85,-0.012632950855399616,14.677142857142856,13.7128
2017-09-08,2017,9,8,Friday,36,2017-36,14.89,14.95,14.56,14.73,65800,14.73,-0.008080864387258857,14.747857142857143,13.7454
2017-09-11,2017,9,11,Monday,37,2017-37,15.01,16.4,14.57,15.85,49700,15.85,0.0760353614419298,14.857142857142858,13.798399999999999
2017-09-12,2017,9,12,Tuesday,37,2017-37,15.28,16.57,15.25,16.1,43600,16.1,0.01577287028284724,14.935714285714285,13.8566
2017-09-13,2017,9,13,Wednesday,37,2017-37,15.93,16.98,15.93,16.19,65000,16.19,0.005590071456860191,15.025,13.9144
2017-09-14,2017,9,14,Thursday,37,2017-37,16.22,18.6,16.22,17.23,68200,17.23,0.06423712006623772,15.184285714285712,13.996400000000001
2017-09-15,2017,9,15,Friday,37,2017-37,17.2,17.91,15.21,15.34,98300,15.34,-0.10969236447252562,15.221428571428572,14.0366
2017-09-18,2017,9,18,Monday,38,2017-38,15.56,16.95,15.54,15.56,33800,15.56,0.014341607877474072,15.276428571428571,14.083999999999998
2017-09-19,2017,9,19,Tuesday,38,2017-38,15.91,16.73,15.27,15.72,26700,15.72,0.01028276626589264,15.33,14.134400000000001
2017-09-20,2017,9,20,Wednesday,38,2017-38,15.78,18.5,15.51,16.01,15000,16.01,0.018447834410109776,15.410714285714286,14.1908
2017-09-21,2017,9,21,Thursday,38,2017-38,16.03,16.5,16.03,16.36,2900,16.36,0.021861360179016742,15.561428571428573,14.2548
2017-09-22,2017,9,22,Friday,38,2017-38,16.33,16.8,16.02,16.21,5100,16.21,-0.009168797083295654,15.685,14.315400000000002
2017-09-25,2017,9,25,Monday,39,2017-39,16.22,16.9,15.45,15.45,17200,15.45,-0.04688459704698644,15.76,14.360999999999999
2017-09-26,2017,9,26,Tuesday,39,2017-39,15.76,15.99,15.4,15.55,17300,15.55,0.006472516679887352,15.796428571428573,14.4082
2017-09-27,2017,9,27,Wednesday,39,2017-39,16.0,16.62,15.5,15.78,6600,15.78,0.014790967164963087,15.862857142857143,14.4602
2017-09-28,2017,9,28,Thursday,39,2017-39,15.51,16.6,15.51,15.52,55600,15.52,-0.016476506945958258,15.919285714285715,14.5074
2017-09-29,2017,9,29,Friday,39,2017-39,15.74,16.2,15.5,15.5,6600,15.5,-0.0012886892508864323,15.894285714285713,14.5536
2017-10-02,2017,10,2,Monday,40,2017-40,16.15,16.3,15.53,16.2,13200,16.2,0.04516133954448076,15.901428571428571,14.614600000000001
2017-10-03,2017,10,3,Tuesday,40,2017-40,16.15,16.69,15.6,15.83,54400,15.83,-0.022839556901740665,15.875714285714285,14.6674
2017-10-04,2017,10,4,Wednesday,40,2017-40,15.86,16.37,15.86,16.06,10000,16.06,0.014529345757727574,15.792142857142858,14.725
2017-10-05,2017,10,5,Thursday,40,2017-40,17.82,17.82,15.99,16.21,29600,16.21,0.009339951651204492,15.854285714285714,14.786399999999999
2017-10-06,2017,10,6,Friday,40,2017-40,16.43,17.05,16.22,16.38,26800,16.38,0.010487358784417644,15.912857142857144,14.851
2017-10-09,2017,10,9,Monday,41,2017-41,16.5,17.0,16.25,16.56,20000,16.56,0.010989030183036874,15.972857142857142,14.918399999999998
2017-10-10,2017,10,10,Tuesday,41,2017-41,17.7,18.15,16.49,17.14,10900,17.14,0.03502415111177348,16.053571428571427,14.998199999999999
2017-10-11,2017,10,11,Wednesday,41,2017-41,17.02,17.33,16.52,16.7,19000,16.7,-0.025670865949663835,16.077857142857145,15.0692
2017-10-12,2017,10,12,Thursday,41,2017-41,17.16,17.16,16.17,16.35,20400,16.35,-0.020958105717362896,16.087857142857143,15.133200000000002
2017-10-13,2017,10,13,Friday,41,2017-41,16.5,16.6,16.22,16.26,4500,16.26,-0.005504596360125569,16.145714285714288,15.1944
2017-10-16,2017,10,16,Monday,42,2017-42,16.45,16.66,16.45,16.52,3000,16.52,0.015990173752889136,16.215,15.2558
2017-10-17,2017,10,17,Tuesday,42,2017-42,16.7,17.0,16.55,16.55,5200,16.55,0.0018159066867808882,16.27,15.320799999999998
2017-10-18,2017,10,18,Wednesday,42,2017-42,16.71,16.91,16.5,16.5,6400,16.5,-0.0030211020764631114,16.34,15.3848
2017-10-19,2017,10,19,Thursday,42,2017-42,16.59,17.0,16.5,16.89,6200,16.89,0.023636326645359862,16.439285714285713,15.4558
2017-10-20,2017,10,20,Friday,42,2017-42,16.8,16.9,16.52,16.65,4500,16.65,-0.01420957843641224,16.47142857142857,15.5208
2017-10-23,2017,10,23,Monday,43,2017-43,16.9,17.5,16.5,16.85,123600,16.85,0.01201205810941075,16.544285714285714,15.5898
2017-10-24,2017,10,24,Tuesday,43,2017-43,17.0,18.0,16.85,16.97,21600,16.97,0.007121598170213073,16.609285714285715,15.6402
2017-10-25,2017,10,25,Wednesday,43,2017-43,16.98,17.27,16.89,17.22,4700,17.22,0.014731880383946905,16.681428571428572,15.6896
2017-10-26,2017,10,26,Thursday,43,2017-43,17.3,17.3,16.95,17.09,6000,17.09,-0.007549312772956007,16.732142857142858,15.756200000000002
2017-10-27,2017,10,27,Friday,43,2017-43,17.09,17.5,17.09,17.2,6500,17.2,0.006436548236946837,16.77785714285714,15.814200000000001
2017-10-30,2017,10,30,Monday,44,2017-44,16.95,17.8,16.95,17.45,61500,17.45,0.014534883076207317,16.8,15.8884
2017-10-31,2017,10,31,Tuesday,44,2017-44,17.57,17.88,17.07,17.74,28500,17.74,0.016618853610288253,16.874285714285715,15.956800000000001
2017-11-01,2017,11,1,Wednesday,44,2017-44,17.74,18.4,17.59,18.25,80400,18.25,0.02874860402829027,17.009999999999998,16.0218
2017-11-02,2017,11,2,Thursday,44,2017-44,18.2,18.3,17.56,17.9,20800,17.9,-0.019178103094231624,17.127142857142857,16.081000000000003
2017-11-03,2017,11,3,Friday,44,2017-44,17.8,18.5,17.55,18.4,4000,18.4,0.027932961489138597,17.26142857142857,16.149
2017-11-06,2017,11,6,Monday,45,2017-45,18.35,18.47,17.7,18.4,16900,18.4,0.0,17.393571428571427,16.2206
2017-11-07,2017,11,7,Tuesday,45,2017-45,18.25,18.54,17.95,18.31,17800,18.31,-0.004891312742053122,17.52285714285714,16.291
2017-11-08,2017,11,8,Wednesday,45,2017-45,18.5,19.49,18.15,19.0,7800,19.0,0.037684355771886,17.673571428571428,16.3716
2017-11-09,2017,11,9,Thursday,45,2017-45,19.85,19.91,18.49,18.5,21600,18.5,-0.02631578947368418,17.805714285714284,16.444000000000003
2017-11-10,2017,11,10,Friday,45,2017-45,18.51,19.55,18.25,18.36,24800,18.36,-0.007567534575591228,17.913571428571426,16.526200000000003
2017-11-13,2017,11,13,Monday,46,2017-46,18.36,18.99,18.35,18.7,12500,18.7,0.01851852621378436,18.037142857142857,16.610599999999998
2017-11-14,2017,11,14,Tuesday,46,2017-46,18.16,19.65,17.96,17.96,16900,17.96,-0.039572280656446135,18.09,16.6818
2017-11-15,2017,11,15,Wednesday,46,2017-46,18.03,18.41,17.98,18.15,11300,18.15,0.010579094863199856,18.165714285714284,16.744
2017-11-16,2017,11,16,Thursday,46,2017-46,18.15,18.52,18.0,18.0,50800,18.0,-0.008264441966000402,18.222857142857144,16.807000000000002
2017-11-17,2017,11,17,Friday,46,2017-46,18.3,18.3,17.95,18.09,45700,18.09,0.005000008477105133,18.268571428571427,16.874200000000002
2017-11-20,2017,11,20,Monday,47,2017-47,18.05,19.53,18.05,19.53,11300,19.53,0.07960201890057017,18.39642857142857,16.9478
2017-11-21,2017,11,21,Tuesday,47,2017-47,18.79,19.18,18.72,18.91,14300,18.91,-0.03174607360138759,18.443571428571428,17.003999999999998
2017-11-22,2017,11,22,Wednesday,47,2017-47,19.22,21.88,19.18,20.88,199200,20.88,0.1041776482945922,18.65642857142857,17.0978
2017-11-24,2017,11,24,Friday,47,2017-47,21.1,21.55,20.9,21.2,38100,21.2,0.015325747846490989,18.856428571428573,17.1772
2017-11-27,2017,11,27,Monday,48,2017-48,21.52,26.3,21.52,22.5,64800,22.5,0.061320716522478946,19.149285714285714,17.3204
2017-11-28,2017,11,28,Tuesday,48,2017-48,22.68,23.25,21.5,22.27,74200,22.27,-0.010222201877170156,19.432142857142857,17.4546
2017-11-29,2017,11,29,Wednesday,48,2017-48,22.33,23.03,21.58,22.46,24600,22.46,0.008531595096700872,19.679285714285715,17.5894
2017-11-30,2017,11,30,Thursday,48,2017-48,22.59,22.69,21.57,21.82,31200,21.82,-0.028495076390759544,19.916428571428572,17.7056
2017-12-01,2017,12,1,Friday,48,2017-48,22.31,22.31,21.54,21.87,13400,21.87,0.0022915281901236817,20.167142857142856,17.8158
2017-12-04,2017,12,4,Monday,49,2017-49,22.45,23.87,22.43,22.96,42600,22.96,0.0498398812716947,20.471428571428568,17.9508
2017-12-05,2017,12,5,Tuesday,49,2017-49,23.04,25.7,23.04,24.0,47600,24.0,0.0452962089284521,20.90285714285714,18.1218
2017-12-06,2017,12,6,Wednesday,49,2017-49,23.52,24.19,22.94,23.25,30400,23.25,-0.03125,21.267142857142858,18.2758
2017-12-07,2017,12,7,Thursday,49,2017-49,23.5,24.95,23.5,24.86,32800,24.86,0.06924733807963701,21.75714285714286,18.4574
2017-12-08,2017,12,8,Friday,49,2017-49,25.0,25.9,24.07,25.29,22900,25.29,0.017296874280716246,22.271428571428572,18.6528
2017-12-11,2017,12,11,Monday,50,2017-50,25.4,25.4,24.5,25.3,31400,25.3,0.00039534682369524177,22.683571428571433,18.8488
2017-12-12,2017,12,12,Tuesday,50,2017-50,25.4,25.4,24.66,25.15,34000,25.15,-0.005928838855874252,23.129285714285714,19.0278
2017-12-13,2017,12,13,Wednesday,50,2017-50,25.15,25.17,24.0,24.07,41200,24.07,-0.042942343542236916,23.357142857142858,19.1926
2017-12-14,2017,12,14,Thursday,50,2017-50,24.46,25.63,24.46,24.54,32800,24.54,0.019526432349901146,23.595714285714287,19.3622
2017-12-15,2017,12,15,Friday,50,2017-50,24.8,25.1,24.67,25.03,27700,25.03,0.01996739009117654,23.77642857142857,19.538600000000002
2017-12-18,2017,12,18,Monday,51,2017-51,25.25,25.63,25.05,25.11,25400,25.11,0.0031961614666968785,23.979285714285712,19.7132
2017-12-19,2017,12,19,Tuesday,51,2017-51,25.26,25.4,25.11,25.28,18100,25.28,0.0069693043730314486,24.180714285714284,19.8876
2017-12-20,2017,12,20,Wednesday,51,2017-51,25.05,25.35,24.51,25.24,58700,25.24,-0.0017797143193793996,24.425,20.0496
2017-12-21,2017,12,21,Thursday,51,2017-51,25.29,25.45,24.62,24.62,18600,24.62,-0.0245641417395821,24.62142857142857,20.208
2017-12-22,2017,12,22,Friday,51,2017-51,25.0,28.75,25.0,28.33,259300,28.33,0.15069045320910623,25.005,20.447599999999998
2017-12-26,2017,12,26,Tuesday,52,2017-52,30.56,35.16,29.46,30.73,605400,30.73,0.08471583568632468,25.485714285714288,20.737
2017-12-27,2017,12,27,Wednesday,52,2017-52,31.66,34.43,31.6,33.75,251800,33.75,0.09827531736903805,26.235714285714288,21.081599999999998
2017-12-28,2017,12,28,Thursday,52,2017-52,35.49,35.49,32.59,33.5,220500,33.5,-0.007407407407407418,26.852857142857143,21.4206
2017-12-29,2017,12,29,Friday,52,2017-52,33.23,33.5,31.93,32.39,109900,32.39,-0.03313434657765857,27.359999999999996,21.738400000000002
2018-01-02,2018,1,2,Tuesday,00,2018-00,32.4,33.88,28.35,29.39,269300,29.39,-0.09262118112168827,27.652142857142856,21.9884
2018-01-03,2018,1,3,Wednesday,00,2018-00,29.87,29.87,26.19,27.48,288300,27.48,-0.06498808734527695,27.818571428571428,22.205
2018-01-04,2018,1,4,Thursday,00,2018-00,27.35,28.0,25.85,26.09,168800,26.09,-0.050582220262123,27.962857142857143,22.3898
2018-01-05,2018,1,5,Friday,00,2018-00,26.29,26.29,24.29,24.32,175700,24.32,-0.06784210223885734,27.947142857142858,22.5368
2018-01-08,2018,1,8,Monday,01,2018-01,24.41,24.99,23.5,23.7,144200,23.7,-0.025493377453319366,27.85214285714286,22.666400000000003
2018-01-09,2018,1,9,Tuesday,01,2018-01,24.2,26.0,24.05,24.96,183100,24.96,0.05316448442919497,27.84142857142857,22.823799999999995
2018-01-10,2018,1,10,Wednesday,01,2018-01,25.04,25.79,23.0,24.14,75700,24.14,-0.03285255308099477,27.76,22.9626
2018-01-11,2018,1,11,Thursday,01,2018-01,24.2,24.44,23.58,23.72,103800,23.72,-0.01739851229963363,27.65142857142857,23.088
2018-01-12,2018,1,12,Friday,01,2018-01,23.9,24.15,23.27,23.68,82000,23.68,-0.0016862988759106523,27.584285714285716,23.2068
2018-01-16,2018,1,16,Tuesday,02,2018-02,23.5,23.97,22.45,22.56,169500,22.56,-0.047297332128352965,27.17214285714286,23.293000000000003
2018-01-17,2018,1,17,Wednesday,02,2018-02,22.56,23.0,21.8,21.81,115400,21.81,-0.03324468163805738,26.535,23.371199999999998
2018-01-18,2018,1,18,Thursday,02,2018-02,21.56,22.79,21.56,22.41,33700,22.41,0.02751033453286711,25.724999999999998,23.4514
2018-01-19,2018,1,19,Friday,02,2018-02,22.45,23.69,22.41,22.57,109300,22.57,0.007139663029965826,24.944285714285716,23.5348
2018-01-22,2018,1,22,Monday,03,2018-03,22.6,22.7,21.76,21.92,108900,21.92,-0.02879927458214948,24.196428571428573,23.607000000000003
2018-01-23,2018,1,23,Tuesday,03,2018-03,22.08,22.75,21.88,21.99,70300,21.99,0.0031934167235665445,23.66785714285714,23.666800000000002
2018-01-24,2018,1,24,Wednesday,03,2018-03,22.0,22.24,21.5,21.51,98600,21.51,-0.021828083093787143,23.24142857142857,23.727000000000004
2018-01-25,2018,1,25,Thursday,03,2018-03,21.6,22.59,21.31,21.51,41800,21.51,0.0,22.914285714285715,23.79
2018-01-26,2018,1,26,Friday,03,2018-03,21.65,21.65,20.18,20.32,72800,20.32,-0.055323129771973845,22.62857142857143,23.8224
2018-01-29,2018,1,29,Monday,04,2018-04,20.36,20.4,19.68,20.0,173000,20.0,-0.015748016714081325,22.364285714285717,23.863200000000003
2018-01-30,2018,1,30,Tuesday,04,2018-04,20.07,20.11,19.73,19.98,93800,19.98,-0.0010000228881835715,22.00857142857143,23.8998
2018-01-31,2018,1,31,Wednesday,04,2018-04,19.94,20.8,19.65,20.59,82300,20.59,0.030530561778145282,21.755,23.9516
2018-02-01,2018,2,1,Thursday,04,2018-04,20.61,21.54,20.61,21.54,97400,21.54,0.046138939091753706,21.599285714285713,24.020599999999998
2018-02-02,2018,2,2,Friday,04,2018-04,21.43,21.85,21.11,21.25,76900,21.25,-0.013463365979631603,21.425714285714285,24.055
2018-02-05,2018,2,5,Monday,05,2018-05,21.0,21.0,19.52,20.03,192300,20.03,-0.05741173239315256,21.245,24.0774
2018-02-06,2018,2,6,Tuesday,05,2018-05,19.5,20.32,19.5,19.97,113000,19.97,-0.002995575198907474,21.113571428571426,24.059199999999997
2018-02-07,2018,2,7,Wednesday,05,2018-05,21.0,21.43,19.89,20.59,187900,20.59,0.031046612946991292,20.983571428571427,24.047000000000004
2018-02-08,2018,2,8,Thursday,05,2018-05,20.73,21.62,20.04,20.21,56000,20.21,-0.018455612690584378,20.814999999999998,24.001200000000004
2018-02-09,2018,2,9,Friday,05,2018-05,20.4,20.75,19.87,20.37,44800,20.37,0.007916960020234232,20.704285714285714,23.963199999999997
2018-02-12,2018,2,12,Monday,06,2018-06,20.47,20.85,20.38,20.59,34200,20.59,0.010800162213580489,20.604285714285716,23.925800000000002
2018-02-13,2018,2,13,Tuesday,06,2018-06,20.59,22.09,20.59,22.09,35400,22.09,0.07285089795453303,20.645714285714288,23.9312
2018-02-14,2018,2,14,Wednesday,06,2018-06,22.09,23.45,21.24,22.7,144300,22.7,0.027614332554909415,20.73071428571428,23.9478
2018-02-15,2018,2,15,Thursday,06,2018-06,22.9,23.12,21.95,22.77,21700,22.77,0.0030836868930199657,20.905714285714286,23.944000000000003
2018-02-16,2018,2,16,Friday,06,2018-06,22.5,23.29,22.3,23.26,32100,23.26,0.021519532774145977,21.138571428571428,23.9292
2018-02-20,2018,2,20,Tuesday,07,2018-07,23.49,23.49,22.45,22.72,14100,22.72,-0.023215860284335976,21.334285714285716,23.9186
2018-02-21,2018,2,21,Wednesday,07,2018-07,22.58,23.95,22.58,23.3,13300,23.3,0.02552816642759037,21.52785714285714,23.887400000000003
2018-02-22,2018,2,22,Thursday,07,2018-07,23.3,23.44,22.1,23.29,100400,23.29,-0.0004291125262055884,21.652857142857147,23.847399999999997
2018-02-23,2018,2,23,Friday,07,2018-07,24.0,25.1,24.0,24.32,66100,24.32,0.04422493511411507,21.872142857142858,23.827799999999996
2018-02-26,2018,2,26,Monday,08,2018-08,24.6,25.3,24.5,25.1,57300,25.1,0.03207239705728737,22.23428571428571,23.826800000000002
2018-02-27,2018,2,27,Tuesday,08,2018-08,24.69,25.22,24.63,25.19,32000,25.19,0.0035856633952218164,22.607142857142858,23.8492
2018-02-28,2018,2,28,Wednesday,08,2018-08,25.31,25.32,24.5,24.98,69600,24.98,-0.008336680721279133,22.920714285714286,23.857999999999997
2018-03-01,2018,3,1,Thursday,08,2018-08,24.94,25.46,24.68,25.42,80100,25.42,0.017614112975208984,23.292857142857144,23.8658
2018-03-02,2018,3,2,Friday,08,2018-08,25.34,25.98,24.87,25.63,52400,25.63,0.008261175603555326,23.66857142857143,23.876200000000004
2018-03-05,2018,3,5,Monday,09,2018-09,25.48,25.98,25.17,25.89,18300,25.89,0.010144371338093316,24.047142857142855,23.8884
2018-03-06,2018,3,6,Tuesday,09,2018-09,25.95,25.95,23.33,23.35,191000,23.35,-0.09810734136958976,24.13714285714286,23.850600000000004
2018-03-07,2018,3,7,Wednesday,09,2018-09,23.47,23.7,21.53,22.09,231700,22.09,-0.053961465023433464,24.09357142857143,23.8
2018-03-08,2018,3,8,Thursday,09,2018-09,22.0,22.95,21.2,21.22,298300,21.22,-0.03938437452348664,23.982857142857142,23.6578
2018-03-09,2018,3,9,Friday,09,2018-09,21.25,22.03,21.1,21.25,216700,21.25,0.001413793007364772,23.839285714285715,23.468200000000003
2018-03-12,2018,3,12,Monday,10,2018-10,21.04,23.27,21.04,22.56,77600,22.56,0.06164703369140634,23.827857142857145,23.2444
2018-03-13,2018,3,13,Tuesday,10,2018-10,22.57,23.44,22.57,23.43,36100,23.43,0.03856386790020938,23.837142857142858,23.043000000000003
2018-03-14,2018,3,14,Wednesday,10,2018-10,23.44,23.77,22.1,23.12,119100,23.12,-0.013230877588759737,23.825,22.857599999999998
2018-03-15,2018,3,15,Thursday,10,2018-10,23.08,23.1,22.27,22.57,44800,22.57,-0.02378897597079055,23.7,22.721200000000003
2018-03-16,2018,3,16,Friday,10,2018-10,22.48,24.98,21.49,24.33,198700,24.33,0.077979630158588,23.645000000000003,22.6582
